,mapper_node_location,PTTG1,CDC20,ORC6,KIF2C,UBE2C,MYBL2,MELK,BIRC5,NUF2,CEP55,EXO1,CENPF,NDC80,TYMS,UBE2T,ANLN,CCNB1,RRM2,MKI67,MIA,FOXC1,ACTR3B,CCNE1,PHGDH,SFRP1,MYC,CDH3,KRT5,KRT17,KRT14,EGFR,CDC6,ESR1,BCL2,FOXA1,CXXC5,MLPH,MAPT,SLC39A6,NAT1,BAG1,MDM2,PGR,GPR160,MMP11,BLVRA,FGFR4,GRB7,ERBB2,TMEM45B
GTEX-ZDTT-2126-SM-5S2OJ,c,-0.42289442141232036,-0.12461462316675863,0.036420976725333995,-0.5480829850643998,-0.15051684982964625,0.0495217334594318,-0.05329266133228905,0.030192082111716825,-0.10702338899317397,0.14727809214505708,0.03590822107033508,-0.2870691809823319,-0.16214167125329498,-0.1291904190136977,-0.7264364968884336,-0.06298109484276487,-0.252179013374573,0.1452183664449526,0.008489307545933827,-0.6228558584775112,-0.8254190946617302,-0.6093079495765806,-0.05634278720084398,-0.9620844190182885,-0.7101654793998609,-0.6012929193666992,-0.6455446499271336,-0.8426163515053168,-0.6769764636695804,-0.7623228085635563,0.010361948320148867,-0.478901664588849,-0.4056384098815598,-0.6116319552525507,-0.7532481006134379,-0.6045616211587383,-0.7671788447560162,-0.8091217206074757,-0.89255769404074,-0.335277816977171,-0.5392969173587824,-0.2179422996645459,-0.6678615567548795,-0.9140626307850209,-0.9625821557412069,-0.7215145103164109,-0.44693108207382815,-0.8870928734707465,-0.8625599756899702,-0.653985993018291
GTEX-ZDXO-0126-SM-5S2ND,b,-0.6105758429199136,-0.5729401615425143,-0.014851272062757432,-0.5697374899238924,-0.19677573754753247,-0.34705566124285375,-0.3642037450479068,-0.47494467629585285,-0.6235205310328488,-0.35367215177144895,-0.44052111731385013,-0.3568140924319617,-0.7955477245645031,-0.3313928481561853,-1.1040149818288634,-0.4172760832224656,-0.9902966036502158,-0.31791817026809854,-0.2739546061826518,-0.6407875973621125,0.07035189994133037,-0.8503294411961495,-0.7875817383722925,0.26594364393990105,-0.6527916200425363,-1.0515411347756514,-0.6601378974369118,-0.8447172646506738,-0.6770457444046332,-0.7591869812159163,-0.9834355748443719,0.17469401861383752,-0.23241900074296015,-0.030595740631949038,-0.7545263518356503,-0.586650557800497,-0.7237273477881678,-0.8871155128806233,-0.957976703434166,-0.7463565305908862,-0.36478628612398,-0.8420503462046226,-0.6071186029379291,-1.2482533598918486,1.2774946074801479,-0.9067297573123989,-0.42802393382735837,-0.8840976129767716,-0.9319635647716709,-0.6096291302012499
GTEX-ZDYS-1126-SM-5K7UB,d|f,-0.7252700449523318,-0.49288202968970074,-0.2968486403972603,-0.6671827617916093,-0.5020843964855815,-0.2755417048211301,0.03738973808476614,-0.4375271386360329,-0.5530891025728931,-0.11247388618202012,-0.5766437854236173,-0.33779275294569905,-0.3856967488925449,-0.7762381922696581,-0.904120489801577,-0.3928419460928311,-0.5759147985831883,-0.3867008242353834,-0.3793441262306316,-0.6372012495851923,-0.8664676636608523,-0.7586733810027924,2.2130194750553756,0.2639468503415951,-0.30120548667425173,-0.8074813544605184,-0.6577622524934594,-0.84231622105598,-0.6769764636695804,-0.7615849668346999,1.4015533173344623,-1.0716977493540762,-0.6109470261087849,0.7425242108220514,-0.7545263518356503,-0.4007166619863734,-0.8709060463591418,0.3144763493275567,-0.6863214949360411,0.06883346081258294,1.0216484062667999,0.6076272607699574,-0.6935169658204238,-0.9308923797328468,-0.6307189315602654,0.025520319234073635,-0.421973646388488,-0.8950802347880129,-0.9694554533459564,-0.6469822778366529
GTEX-ZEX8-2226-SM-57WC6,none,-0.4437479126909418,-0.4608587769485753,-0.34812088918535167,-0.1907836548827713,-0.22453107017826418,-0.0024884166654581064,-0.2346574601663994,-0.11947806852756307,-0.1539776746331444,-0.14030445528849267,0.06993888809777689,-0.4963039153312212,-0.32980797948273244,-0.19273975388705097,-0.8596994915732912,-0.19126031477334618,-0.4269963373872252,0.03058060983281121,-0.18964299014426805,-0.40408864408537426,-0.5608838722229446,-0.6738066586015357,-0.8632271471141665,0.2005486535953796,-0.5587576729010189,-1.273626183912985,-0.46329874497943846,-0.4449768539618829,-0.39486531053448226,-0.2536424233277627,-0.6699012177250867,-0.17490367240155294,0.06962455529997569,-0.584972646581723,-0.05979681256323574,-0.2975148207317451,-0.06519871538824734,-0.5522296673077958,-0.5419561555627518,-0.5233985842241254,-1.1215351524463257,-1.2231366364734504,-0.11513840556337401,-0.9188711304843997,1.4849091225932363,-0.8835778514379004,0.1384342276368767,-0.4507832615150689,-0.12144124805874434,0.3965712842274189
GTEX-ZF29-1926-SM-5S2P1,f,-0.5584421147233599,-0.3487773923546364,-0.27121251600321455,-0.16912915002327866,-0.409566621049809,-0.2625391672899076,-0.3512491165597561,-0.45623590746594284,-0.3417948171930261,-0.35367215177144895,-0.44052111731385013,-0.43289945037701233,-0.01310495282712838,-0.3313928481561853,-0.9485414880298629,-0.4172760832224656,-0.847852858158425,-0.33626021132604117,-0.3919908686363891,0.07827513191040306,-0.6329469155769586,-0.7383053676264908,-0.10677305969542664,-0.2756866196006012,0.2856299095603119,-0.37967541770123364,0.1621746308466361,0.9021419939720784,0.7793738678758265,0.23413244625709773,0.4265303065722939,-1.0412979501353468,-0.4075076840808972,-0.2842009590134116,0.14791901104627184,-0.8604339548478993,0.08370214617230601,-0.5166449995831722,-0.07581799371535701,0.23605192058765356,-0.6341920993205643,-0.564512456433979,-0.3252863886443764,-0.6183398992732236,-0.9003578012072804,-1.4700928002585287,1.1208496505234473,0.1532609381032032,0.44948174353293413,-0.36916824229834294
GTEX-ZF2S-2026-SM-5E461,none,-0.4854548952481848,-0.38080064509576184,0.4722350914241111,0.4588514909020077,-0.3263006231576138,0.082028077287488,-0.2735213456308516,-0.007225455548103149,0.3859966102265156,-0.27945730082085546,-0.3384291162315247,0.42940127300022835,0.266338894221934,0.5467434155483323,-0.23780551637728908,-0.1973688490557548,0.3111212528884176,-0.18035286233352893,-0.13062485891739942,1.2402518116325731,-0.38665550158222706,0.7485596088435253,-0.10677305969542664,0.12916328245594014,1.3335385174782837,-0.8832240449031459,1.2132278293997305,0.14264521801168706,-0.25408685690714455,-0.15400304652677113,-0.2518554082327064,-0.32690266849520094,1.5345124361807227,1.4083233555755408,3.271645435327713,1.4842095295237794,1.6982961859410108,0.7975504002193645,3.951331872673173,11.725353594299797,-0.26426172896107547,0.20047776765464775,3.576222216455527,1.5647189642447592,5.10429241131663,0.5904268225718368,-0.08996412318047842,0.8276937593298856,1.7050240585787755,0.01370152096453798
GTEX-ZF3C-2326-SM-5S2MZ,d|f,-0.6731363167557781,-0.5249052824308261,-0.3737570135793974,-0.4506377131966829,-0.42807017613696347,-0.4250708864301886,-0.42897688748866053,-0.45623590746594284,-0.08354624617318876,-0.40933328998439406,-0.644705119478501,-0.6484746312213225,0.24770930441866318,-0.1291904190136977,-0.9929624862581488,-0.4233846175048742,-0.6989343969624621,-0.2628920470942707,-0.3329727374095205,-0.3520866013200303,1.9248350282794386,-0.15442231750584515,-0.9893028283506231,-0.4184573618794802,-0.35386668900700136,0.22268157522213083,0.35697751620972173,0.4745227993226778,0.3739430063467023,0.6699202173629465,-0.6596795387504727,-0.8892989540416987,0.14517438752319586,0.06783862984495288,0.17604053793494362,-0.7879367936359704,-0.0645363450076399,-0.4196402204434449,0.7797295935383295,-0.1471570497302166,-0.9534580928699492,0.09974701070743447,0.5609570803992047,0.9131672549789295,-0.5270116740037212,-0.781709465590107,-0.4174359308093353,-0.37590174916569635,-0.3699339979115671,-0.19407536275739132
GTEX-ZLFU-2126-SM-4WWEV,b,-0.4333211670516311,-0.16731229348825916,-0.6044821331258088,-0.7213190239403409,-0.42807017613696347,-0.32105058618040877,-0.31238523109530386,-0.32527452565657294,-0.646997673852834,-0.2423498753455587,-0.3724597832589665,-0.7309004356617941,-0.7396589551546906,-0.47004594242531966,0.22861496501971248,-0.42949315178728287,-0.6082883771040498,-0.3454312318550125,-0.3435116894143185,-0.6443739451390329,-1.0908665075227186,-0.13744897302559383,0.5236053464868565,-0.8931950398767314,-0.6747109550405591,1.806109013281997,-0.6587803860406533,-0.8381810904206743,-0.6769071829345276,-0.7620461179152351,0.9597264587991023,-0.8892989540416987,-0.5674864009741902,0.04186289319132598,-0.7522894121967787,-1.4574694001226083,-0.7710205929635393,-0.7564759108231011,-0.7419830927589222,-0.05658038401872,2.0469988893284263,0.8344475666231229,-0.7244543708700507,-0.9669561274781879,-0.9107285269629347,1.501068453635444,-0.4507125117231221,-0.8925841843763672,-1.0496706568072185,-0.6399785626550148
GTEX-ZLV1-1426-SM-4WWES,h,0.5884999056008213,0.9321527172903795,-0.501937635549626,0.5454695103399783,0.7284020168101916,0.21205345259971276,0.29648230784778096,0.6662902223286563,0.6677223240663382,0.6575051924303873,0.47830689242707847,0.6703382398262221,0.6575602800906214,0.4485308071076954,0.1619834676772837,0.4073760449026999,0.680180048026239,0.41117796178512056,0.5122512133752769,0.4404962573793511,-0.05917914001145437,0.7078235820909222,0.24623884776665195,0.2739308183331251,0.5899250776703625,0.17623852634990247,0.533793375572383,1.8877703895938271,1.169840090633541,0.8593303378414745,0.35143225696288427,-0.5245013634169434,-0.012467736620925388,-0.34162100845827104,-0.4196245316160135,-0.4066870164391205,-0.32259584529229995,-0.10084059452695418,-0.17583146231344218,-0.47462653345639655,-0.14121967099368027,-0.5144992834042438,-0.44752686713314627,-0.6039144001750872,-0.5892360285376478,-0.5038865950961251,-0.10282098398807787,0.7213620117937766,0.7274448616139163,-0.4345362506602982
GTEX-ZPIC-1126-SM-5BC7F,f,-0.4437479126909418,-0.5249052824308261,0.062057101119379704,-0.4289832083371903,-0.5205879515727359,-0.22353155469624023,-0.22170283167824867,-0.4001096009762129,-0.3417948171930261,-0.34439529540262476,-0.30439844920408293,-0.14123891158765153,-0.3484375692860033,-0.5567041263435286,-0.37106851106214667,-0.3073224661391102,-0.34929974893715754,-0.2537210265652994,-0.3709129646267932,-0.37181151409309177,-0.8619067115498387,-0.4327851669819669,-0.6867211933831271,0.2379885335636171,-0.267723702464772,-0.4932894533651748,-0.30582742301345983,0.03920025647363508,-0.014029109949110418,-0.038192638501675376,1.066741179492511,-0.19010357201091774,-0.5296335984376077,0.057585049586942265,-0.5813233112258763,-0.16360829943441754,-0.7677087410605021,-0.6068253218989991,-0.2678615941719906,-0.2516685870896357,-0.289996015594779,0.7604844234101342,-0.5131745315067449,-0.8659776337912327,-0.7240554633611552,0.5024495802487425,-0.407604213721171,-0.6624483364226288,-0.6107539891724432,-0.46955482656848857
GTEX-ZQG8-0726-SM-5P9H9,i,0.4320987210111602,0.5371992668164997,0.3184183450598368,0.5021605006209929,0.7931644596152323,0.0495217334594318,0.6980757909804539,0.5727463781791065,1.39551375148588,1.4182074146739705,0.24009222323498589,0.784466276743798,0.7320786393037046,0.44275359484648147,1.339139920726859,1.8978584098104063,0.9197445290806142,0.6221114339514606,1.2225765784986602,-0.6174763368121308,-0.506152446890782,-0.561782585031877,-0.13198819594271796,-0.5372665809786871,-0.5601276313383953,-0.1769156640677803,-0.6574228746443949,-0.8347129163394501,-0.6756601297035767,-0.7555900027877411,0.6445232561329414,-0.49410156419821377,-0.48991152170168784,2.6093593897971843,-0.7478155329190355,-0.5465638921891952,-0.7916865488384915,0.3846707623733895,-0.2128652744107376,0.6889352491451365,1.1680121614959889,1.8509124776359116,-0.49544211641732455,-0.031702935949008026,-0.8588748981846627,1.587502235566905,-0.45676279916199247,-0.8895889238823923,-0.9755587840440959,-0.6399785626550148
GTEX-ZQUD-1926-SM-51MSA,d,-0.6731363167557781,-0.5195680736406385,-0.6044821331258088,-0.6671827617916093,-0.46507728631127243,-0.22353155469624023,-0.22170283167824867,-0.3814008321463029,-0.6235205310328488,-0.27018044445203127,-0.644705119478501,-0.5977510592579555,-0.27391921007291997,-0.42382824433560823,-0.9485414880298629,-0.4050590146576483,-0.6082883771040498,-0.34084572159052684,-0.38566749743351036,-0.6246490323659714,-0.2945242689397534,-0.41920649139776583,1.330489706400179,0.0008692937647796808,-0.4350230268371805,-0.5417585412821648,-0.6536897183046841,-0.8346128728563379,-0.6768379021994747,-0.7611545591595336,1.2515658238090026,-1.1324973477915354,-0.627458948202932,-0.5343883173088706,-0.7535676634189911,-0.37683524417538505,-0.7084928290341966,-0.0759800732398884,-0.8085108989217282,-0.028710640722874905,0.8608091148061525,1.2655470299216862,-0.6772936924407413,-1.1184238680086207,-0.7344261891168096,0.923814267164615,-0.44844365393354574,-0.8811023524827967,-0.8843575853261827,-0.6376439909278021
GTEX-ZT9W-2026-SM-51MRA,d,-0.6418560798378459,-0.49288202968970074,-0.3737570135793974,-0.6780100142213555,-0.3910630659626545,-0.06099983555595925,-0.16988431772564572,0.0676096197715368,-0.9052462448726714,-0.2423498753455587,-0.2363371151491993,-0.787964454120582,-0.47884469790889905,-0.5162636405150312,-0.23780551637728908,-0.1790432462085289,-0.9579230251293542,-0.04737306466344492,-0.210720894153864,-0.6425807712505728,-1.1738758359431654,-0.6704119897054854,0.06973289403561266,-0.42844132987101013,-0.5725120556122781,0.2775404785879845,-0.6584410081915887,-0.8389480904578681,-0.6771843058747389,-0.7550673648964678,-0.3897437715433169,-0.8588991548229691,-0.5967716967638096,0.8327557170925448,-0.7542067890300972,-0.7939071480887174,-0.8294416605331159,0.26231800074488926,-0.7331127186038814,0.06883346081258294,1.8732924545509273,0.8605107694696047,-0.6942715366752927,-0.17595792693037252,-0.2055191755784342,0.943879252255847,-0.46356937253072156,-0.8960786549526712,-1.0681550297787268,-0.6306402757461641
GTEX-ZTTD-1026-SM-51MRD,none,1.0368499680911831,-0.22068438139013483,0.2671460962717454,-0.10416563544480076,0.4045898027849882,-0.21052901716501773,-0.16988431772564572,0.23598853924072669,0.15122518202666344,-0.08464331707554756,-0.03215311298454852,0.22016653865133906,-0.18077126105656582,0.36187262318948643,1.5168239136400026,-0.02022135486590444,1.1528342944308172,0.053508161155239486,-0.2549844925740155,-0.06338560527794791,0.4717156857105225,0.8368210001408323,0.14537830277748665,-0.6191351185092331,-0.016473325049936403,-0.32528406180724806,0.3695344966251123,0.08255243248893733,0.34664639673588976,0.6893807929615358,-1.0389246892779913,-0.28130296966710655,0.5855442343170998,-0.9151379308896649,0.43009296834964905,0.0257372274955616,1.0498355833263233,0.5582069501811429,0.4632789955572485,0.15941012652407954,1.3063339521521455,0.13003667888037274,0.9970990345134575,0.04282880939136363,-0.9210992527185892,0.280191283853557,0.015159621069893651,0.36193075251678813,-0.01245319987768171,0.5926753093132847
GTEX-ZTX8-1226-SM-4YCE9,none,-0.3499072019371452,-0.36478901872519914,-0.014851272062757432,-0.0716838781555618,-0.09500618456818281,-0.26904043605551886,-0.3771583735360576,-0.06335176203783312,0.4094737530465008,0.008125246612694289,-0.13424511406687392,-0.19196248355101864,-0.42295592849908653,0.21744231665913816,0.2952464623621413,-0.0324384234307217,0.27874767436755604,-0.08405714677933017,-0.19385857094618725,-0.2516688635662625,-0.39577740580425413,0.4056980503424486,-0.13198819594271796,-0.5911800081329491,-0.03389919637336448,0.1472505830940821,-0.17822135176516682,-0.016190485342839567,-0.27694949947457637,0.0426317742134764,0.6881218460450708,-0.4637017649794842,0.15592271416938594,-0.1235615349712453,1.15550053695516,-0.4740667309772662,0.7569354010217118,1.0373813114592934,0.949153739899609,0.7795119148566331,0.41769686683206914,-0.4313787986505992,0.5718983577948045,-0.608722899874466,-1.0351772360307878,0.06256336863327122,-0.26315360111814173,1.154676363255479,1.1089902206861804,0.8121250516712775
GTEX-ZU9S-1926-SM-5NQBP,none,0.2965510277001206,-0.055230908894320266,-0.1686680184270317,0.036588646141901354,0.062274033672630284,-0.21052901716501773,-0.24761208865455014,-0.231730681507023,0.31556518176655995,-0.1866887371326136,-0.3724597832589665,0.31527323608265234,-0.14351208145002417,0.2809916515324914,1.7167184056672888,-0.1973688490557548,1.444196501118571,-0.05195857492793058,-0.13905602052123778,-0.142285256370194,2.900878780036338,0.5584581506647105,-0.005912514706261325,0.5699554692819895,-0.15023606687537014,0.31915220358424273,-0.17177317263293923,1.547322416562888,1.682309687819278,1.3326558069028958,1.4633006025688657,0.1898939182232023,3.649128874181163,0.05826862160414297,2.327656907723889,2.2876486573077446,3.5053750583142387,3.124202715967698,1.2806839739442595,0.34753089377103397,0.9106692951589532,2.2798987082712463,1.0914203913720761,0.07889255713670476,0.3545000152269045,1.3390051125139546,1.5201686214888892,0.28105871917946573,1.2788371949715482,1.1202885196633523
GTEX-ZUA1-1526-SM-59HLS,d,0.07758936927459509,-0.5088936560602634,-0.6044821331258088,0.5129877530507393,-0.446573731224118,-0.36005819877407624,-0.2735213456308516,-0.32527452565657294,-0.036591960533218316,-0.32584158266497637,-0.5766437854236173,0.036293590284133315,-0.08762331204021169,-0.20429417840947883,-0.3266475128338608,-0.4722528917641433,-0.4140469059788806,-0.33167470106155555,-0.2760623965836114,-0.6031309457044497,0.6213149149517668,0.02888980288086916,-0.08155792344813531,-0.5587321121604766,-0.7108230594498015,0.12247056708507432,-0.653010962606555,-0.8383144817314906,-0.6765607792592634,-0.7588488037568571,-0.9306583344244257,-0.3421025681045658,-0.5026848953971601,-0.7093827537122518,-0.7474959701134823,-0.01946688478952351,-0.4215539801550521,-0.52736914602073,-0.9413447518934644,-0.4815939692803578,-0.6744019221857261,-0.5159081051797292,-0.49846039983680035,0.8169972609913532,-0.01884611197665462,0.006998794534474843,-0.3516390549116204,-0.8396679156494772,-0.8355309397410667,-0.5839488412019103
GTEX-ZV6S-1826-SM-5NQ8D,f,-0.5271618778054278,-0.316754139613511,-0.9377517502484031,-0.33153793646947344,-0.409566621049809,-0.24303536099307393,-0.14397506074934424,-0.269148219166843,-0.3887491028329966,-0.06608960433789919,-0.20230644812175752,-0.5216657013129048,-0.3856967488925449,-0.5509269140823148,-0.6598049995460048,-0.2828883290094757,-0.5953389456957051,-0.23996449577184242,-0.25709228297497505,-0.594165076262149,-0.6676101516206615,-0.5855452673042288,0.5236053464868565,-0.752920289595735,-0.7381126315223399,-0.19515001547063507,-0.5260836470563911,-0.6027787746575831,-0.5179078959882972,-0.6251457338069921,0.8155799246877077,-0.8436992552136042,-0.5612554869763988,-0.005987148012723558,-0.7343938950858057,-0.5857976500215332,-0.7881097487832114,-0.6974931054165332,-0.795427097043043,-0.5024962767522416,0.30993454155343547,0.23710713381727078,-0.6599385627787555,-0.8683818836409222,-0.6825725603385375,-0.3896705261152659,-0.45298136951269846,-0.8042239998041075,-0.8364028441265152,-0.6049599867468245
GTEX-ZV7C-1826-SM-5NQ83,none,-0.7044165536737103,-0.45552156815838774,-0.4763015111555802,-0.6130464996428776,-0.446573731224118,-0.4575772302582448,-0.2735213456308516,-0.269148219166843,-0.24788624591308528,-0.28873415718967965,-0.7127664535333845,-0.17928159056017684,-0.6651405959416073,-0.39494218302953854,-0.8596994915732912,-0.3745163432456052,-0.9190747309043205,-0.31791817026809854,-0.3477272702162376,-0.5080927296160623,-0.6831173887981076,-0.4633371870464193,-0.6867211933831271,-1.0130026557750915,-0.4747518215210967,-0.6673729620573865,-0.2820709735789372,-0.005552528305238477,0.4297139980642254,-0.006926595241382734,0.17849813716788265,-0.8132994559948746,-0.18085818741123671,-0.9787101284893307,1.3581033556758184,-0.4740667309772662,0.0978768723173053,0.386133145978511,0.09493670876917866,-0.18199422885002295,-0.45968146808576194,-0.6497461738508518,0.38966949634395315,-0.5125529058868897,-0.7551676406281185,-0.9993373808103928,-0.11340898700610096,-0.15525089277621182,-0.03913347407240584,1.0829353720279493
GTEX-ZVE2-1226-SM-5NQ8R,b,-0.4750281496088741,1.012210849143193,-0.7070266307019917,-0.4289832083371903,-0.3263006231576138,-0.3730607363052987,-0.3771583735360576,-0.3626920633163929,-0.29484053155305573,-0.45571757182851497,-0.30439844920408293,-0.48996346883580033,-0.25528962026964913,-0.3313928481561853,-0.260016015491432,-0.35008220611597063,-0.3039767390079514,-0.3729442934419264,-0.3224337854047225,-0.24987568967780235,0.0831225658521683,0.7281915954672238,-1.0397331008452058,0.09671538648346764,1.5873096184178919,0.3420620297057782,-0.09201937810275611,-0.3528368060155136,-0.43421676804448617,-0.4803750379242802,-0.5589229888578481,-0.402902166542025,-0.31747097681281217,-0.11330795471323467,-0.33398169972778574,-0.9986050150400463,-0.12004298290254369,0.3032647416882917,-0.03567955066379733,-0.8578355037742667,-0.4974787015790141,-0.7370931239309528,1.1608409100200194,-0.5101486560372003,-0.3092264331349784,-1.3558767312776696,-0.42726764789749955,1.5720159920826489,0.3424118849998582,-0.16139135857641365
GTEX-ZVT2-1826-SM-5NQ8W,none,0.161003334389081,0.15292023392299484,0.4209628426360197,0.15568842286911083,0.4045898027849882,0.043020464693820565,-0.2735213456308516,0.1985710015809067,0.010362325106752116,0.3049846504150682,-0.3724597832589665,-0.23634560901896484,-0.16214167125329498,-0.08297272092398628,0.4951409543894277,-0.07519816340758213,0.6737053323220666,-0.07947163651484451,-0.19807415174810644,0.7130586884252922,-0.7843705256626083,0.7621382844277265,-1.0901633733397884,-0.20480044686073823,0.40481629361206056,-0.0608080418872094,0.4126354834563176,1.1401120924683836,0.8810779869333718,1.2983154231057012,-0.4325079386820085,0.02269502252018949,0.7106298328227612,-0.3354688603034647,1.267347518898741,0.4922777825887985,1.0240031384826331,0.013712787874231325,2.5223145962960976,3.691900089272446,1.3425227927307912,-0.9977251523957704,-0.14041652920148381,1.5502934651466227,-0.7966505436507362,2.186364867520599,-0.23441473578350766,0.4567806681593267,0.3486895965750874,0.3802292821369301
